,emp_length,annual_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_lines,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,paid_total,homeownership_OWN,homeownership_RENT,verified_income_Source Verified,verified_income_Verified,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,application_type_joint,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G4,initial_listing_status_whole
73,3.0,24000.0,16.3,0,1,11,54966,42068,0,0,9,3,1.0,1,10000,0,100.0,0,10450,60,19.42,1297.95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2.0,77000.0,16.04,0,3,23,188426,59514,0,0,5,8,1.0,2,14800,1,100.0,0,7200,36,12.62,960.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,10.0,31000.0,28.42,0,0,15,190216,24861,0,0,1,0,,4,20300,4,100.0,0,35000,60,14.08,4119.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,,13930.0,21.94,0,1,11,13450,4212,0,0,1,6,6.0,3,2700,0,100.0,0,4200,36,10.91,672.66,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.0,60000.0,19.22,0,3,23,69357,68594,0,0,9,2,6.0,3,10600,0,100.0,0,2400,36,17.47,256.06,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,9.0,41787.0,37.74,0,1,32,42639,36441,0,0,2,7,5.0,8,22300,1,100.0,0,12800,36,18.06,1871.83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,4.0,45000.0,15.44,0,2,31,215675,13559,1,0,2,13,9.0,5,20700,2,100.0,1,8000,36,16.02,1392.46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.0,77000.0,18.39,0,3,11,174300,31663,0,542,3,4,1.0,2,12400,1,90.0,0,30000,36,19.03,4368.84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1.0,72000.0,27.23,0,7,21,158659,65964,1,0,5,8,0.0,2,7900,1,95.2,1,7000,36,12.62,1163.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8.0,165000.0,11.14,0,2,24,103527,70510,0,0,2,5,12.0,3,43500,2,100.0,0,25000,36,6.07,3036.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,10.0,43000.0,1.56,0,3,30,45100,860,0,0,0,8,0.0,3,35600,2,100.0,0,40000,60,9.43,3220.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,10.0,90000.0,17.44,0,1,32,524622,87687,0,0,2,3,12.0,3,63500,4,100.0,0,24000,60,10.42,2505.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,10.0,95000.0,11.45,0,2,40,73740,14461,1,0,1,6,3.0,5,29600,0,100.0,1,5000,36,7.96,465.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,10.0,152000.0,21.09,0,5,44,476029,121076,0,0,3,9,2.0,4,170900,4,97.7,0,40000,60,13.59,4550.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2.0,49500.0,34.86,0,1,35,241110,159851,0,0,6,8,2.0,3,26700,1,100.0,0,15000,60,15.04,996.32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,5.0,32000.0,13.77,0,1,21,37596,18294,0,1176,7,9,12.0,3,11800,0,76.2,0,5000,36,12.61,499.12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,8.0,78000.0,9.61,0,3,21,48354,40982,1,1358,8,3,4.0,5,11900,1,68.4,1,7000,36,7.96,654.59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2.0,52000.0,24.39,0,4,23,86360,47451,0,8003,4,3,2.0,1,24500,1,100.0,0,17450,60,13.58,1219.92,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,10.0,147000.0,5.16,0,6,11,386381,23551,0,0,1,6,1.0,5,20500,1,81.8,0,30000,60,16.01,1432.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,10.0,140000.0,28.53,0,1,40,454500,177350,0,0,1,5,6.0,7,77500,3,100.0,0,15000,36,22.91,2281.62,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,5.0,50000.0,20.74,0,8,39,128476,16061,0,0,1,7,1.0,9,60000,1,100.0,0,20000,36,7.97,3110.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,,55000.0,12.22,4,3,22,26500,10994,1,0,0,4,2.0,4,7600,0,85.7,1,15000,60,18.06,1891.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,3.0,190000.0,15.84,0,0,15,619105,84019,0,0,2,5,18.0,3,62000,2,100.0,0,12000,36,6.08,1474.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,10.0,126000.0,3.82,0,0,9,49529,7020,0,0,1,0,,1,27200,0,100.0,0,16500,36,5.32,1982.72,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,10.0,95000.0,15.48,0,2,18,277964,47779,1,0,3,9,7.0,6,39100,1,100.0,1,19200,36,5.32,2307.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,10.0,80000.0,14.16,0,2,19,285387,22788,0,0,2,3,1.0,6,32500,2,100.0,0,7050,36,9.93,1132.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,10.0,23000.0,49.58,0,2,31,44927,29553,1,0,1,3,0.0,7,14700,2,96.0,1,15000,60,20.0,1572.97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,10.0,66000.0,13.27,0,0,11,65475,60327,0,0,1,2,17.0,3,20800,1,81.8,0,11200,36,15.05,1535.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,5.0,60000.0,16.72,0,13,11,242220,30552,0,0,2,7,4.0,6,15600,1,100.0,0,8000,36,7.96,744.57,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,0.0,101000.0,18.5,1,2,41,343573,39168,0,0,4,8,11.0,4,20000,2,95.1,0,20000,60,26.77,1764.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,4.0,113000.0,15.28,0,6,29,795794,78028,1,0,9,7,0.0,4,16600,3,100.0,1,10800,60,9.44,1126.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,10.0,61000.0,19.05,0,9,41,141543,42210,0,15599,2,3,2.0,1,3000,3,87.8,0,7200,36,13.59,1003.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1.0,28000.0,26.96,0,0,11,28300,13329,0,0,1,0,19.0,5,7900,0,100.0,0,12000,36,15.04,1228.61,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2.0,75000.0,21.63,0,2,27,213035,79897,0,0,2,7,5.0,4,46900,3,100.0,0,20000,36,5.31,1800.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2.0,44000.0,24.77,0,8,16,56476,40706,0,167,3,7,3.0,2,9500,0,100.0,0,7200,36,14.08,7518.180418248299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,2.0,60000.0,18.36,0,2,15,36564,20307,0,110,2,2,10.0,1,600,0,100.0,0,6000,36,13.59,1014.87,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,10.0,47000.0,18.92,0,0,22,24823,11443,0,0,3,5,17.0,3,8300,0,100.0,0,5000,36,7.97,622.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,2.0,58000.0,14.66,0,2,15,101890,43411,0,0,3,7,4.0,1,36600,0,100.0,0,16000,60,9.93,1688.22,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,10.0,55000.0,29.58,0,0,30,245213,27408,0,0,5,3,17.0,3,22300,4,93.3,0,15600,36,6.08,2370.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,,31812.0,37.83,0,0,16,58700,38487,0,0,0,1,,6,48400,0,100.0,0,10000,60,21.85,838.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
113,5.0,95000.0,13.49,1,2,18,66559,47029,0,826,1,8,6.0,1,2100,0,83.3,0,10000,36,10.42,1287.02,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,0.0,65000.0,29.36,7,0,14,86480,66933,0,0,9,0,,3,34900,0,50.0,0,30000,36,17.47,3200.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,4.0,250000.0,1.12,0,0,12,27800,5459,0,0,0,3,19.0,5,20200,0,100.0,0,30000,36,10.9,1925.17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,10.0,55200.0,18.67,0,0,25,206967,57403,0,0,7,4,,3,26400,5,100.0,0,16000,36,6.08,2425.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,10.0,42000.0,25.23,1,1,23,55732,29882,0,0,2,5,6.0,1,11500,0,95.7,0,20000,36,12.61,1982.37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,,30784.0,27.56,0,2,20,130301,9913,0,0,1,5,5.0,3,14300,2,85.0,0,6275,36,23.87,966.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,4.0,60000.0,26.88,0,2,55,350266,76834,0,193,3,10,9.0,5,30600,2,100.0,0,15000,36,18.06,2246.21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,10.0,120000.0,21.45,0,0,34,179741,165182,0,0,2,8,14.0,3,28500,6,100.0,0,16000,60,13.59,1832.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,4.0,63000.0,15.3,0,3,22,33048,20366,1,0,2,9,8.0,2,2300,0,100.0,1,10000,36,16.02,1032.76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,10.0,155000.0,16.13,0,2,33,294645,96202,0,0,6,11,6.0,1,24500,2,100.0,0,25000,36,9.93,3209.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,1.0,40000.0,2.91,0,2,6,15800,2523,0,0,0,4,7.0,2,13800,0,100.0,0,12000,36,9.92,1153.67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,3.0,42500.0,18.55,0,1,7,41886,27474,0,0,3,1,5.0,2,5800,0,100.0,0,6000,36,7.35,928.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,10.0,230000.0,9.19,0,2,20,441037,53298,0,0,2,6,3.0,3,38500,3,72.2,0,12000,36,10.91,1562.17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,4.0,75000.0,8.46,0,1,24,293947,164954,0,0,15,4,8.0,2,12300,1,100.0,0,10000,60,13.59,903.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,0.0,24000.0,9.8,0,0,7,15100,5929,1,0,0,3,15.0,3,11000,0,100.0,1,20000,36,14.07,2037.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,1.0,110000.0,11.62,3,6,15,50939,19887,0,0,2,1,4.0,3,12700,2,90.9,0,8500,36,7.34,787.87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,10.0,172000.0,24.31,0,1,32,764559,110739,0,0,4,7,4.0,6,45200,4,100.0,0,36000,60,15.05,3399.46,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,10.0,145000.0,14.66,0,0,29,206996,61746,0,0,3,4,23.0,4,11000,3,72.4,0,40000,36,6.72,4890.01,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,4.0,85000.0,22.73,0,1,16,428429,69424,0,0,4,7,2.0,3,37800,3,100.0,0,9000,36,16.01,941.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,10.0,42000.0,9.91,0,0,21,50600,11048,0,0,0,2,,5,46500,0,95.2,0,7200,36,7.34,443.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,3.0,36000.0,29.47,0,4,11,46680,44111,1,0,2,4,5.0,1,4500,0,100.0,1,6100,36,23.88,939.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,,17000.0,27.68,0,1,17,96126,62706,0,0,8,2,1.0,1,22000,0,100.0,0,2250,36,15.05,453.42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,10.0,37000.0,4.25,0,0,12,19900,4154,0,0,0,2,16.0,1,12600,0,100.0,0,10000,36,6.72,1226.27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,1.0,45000.0,16.97,0,3,11,56393,20877,0,0,1,9,5.0,6,42200,0,100.0,0,25000,36,21.45,3731.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10.0,40000.0,19.44,0,1,26,38688,17445,1,148,2,10,5.0,2,11800,1,100.0,1,16000,60,25.82,16047.9689333335,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
138,2.0,182000.0,6.06,1,2,27,56000,34611,0,0,0,0,1.0,4,51200,0,85.2,0,32000,60,14.08,4165.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,3.0,51000.0,17.25,0,1,12,52441,38608,1,0,2,7,6.0,4,20300,1,100.0,1,12000,36,15.05,12006.5250000002,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,10.0,45000.0,23.33,0,0,38,85062,27762,0,0,1,5,14.0,4,31900,0,100.0,0,10000,36,9.44,1274.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,2.0,31200.0,33.19,0,2,18,40580,30433,0,0,3,4,7.0,3,3700,0,58.8,0,2200,36,17.09,304.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1.0,27278.0,19.93,0,1,13,33085,21669,0,0,5,3,6.0,3,6300,0,100.0,0,4800,36,16.01,512.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10.0,75000.0,15.31,0,2,32,88855,28400,1,0,1,4,4.0,1,15400,2,100.0,1,35000,60,10.9,2235.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,5.0,100000.0,22.88,0,2,19,96081,49906,0,0,3,2,7.0,3,26000,0,89.5,0,35000,36,12.62,5839.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,,42000.0,14.4,0,2,5,18785,15755,0,0,1,1,9.0,2,6000,0,100.0,0,10000,60,21.45,1080.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
146,10.0,66000.0,6.11,0,3,6,246436,13900,0,0,1,3,5.0,1,4300,1,100.0,0,2400,36,10.41,230.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,2.0,89000.0,18.65,0,0,20,114770,52475,0,0,3,4,14.0,4,46100,3,95.0,0,19600,36,5.32,2945.46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,3.0,50000.0,27.08,0,2,20,288973,46068,1,0,3,7,7.0,1,17300,2,95.0,1,26000,60,21.85,2084.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
